course_code,term,term_idx,avg_score,pass_rate,so1_attainment,so2_attainment,so3_attainment,so4_attainment,so5_attainment,so6_attainment,so7_attainment,composite_so_index,trend_value,current_term_failed,next_term_risk
CS1230,2021S,3,84.52,100.0,,83.41,85.44,,83.06,,,83.97,0.13,0,0
CS1230,2021F,4,84.83,100.0,,82.38,83.79,,82.63,,,82.93,-1.04,0,0
CS1230,2022S,5,86.03,100.0,,83.14,83.57,,86.35,,,84.35,1.42,0,0
CS1230,2022F,6,81.57,100.0,,84.44,83.84,,83.87,,,84.05,-0.3,0,0
CS1230,2023S,7,82.95,100.0,,84.43,81.42,,83.95,,,83.27,-0.78,0,0
CS1230,2023F,8,83.89,100.0,,86.6,84.23,,80.93,,,83.92,0.65,0,0
CS1235,2019F,0,81.54,97.47,82.04,,,,,,,82.04,0.0,0,0
CS1235,2020S,1,78.99,100.0,79.45,,,,,,,79.45,-2.59,0,0
CS1235,2020F,2,78.85,100.0,81.76,,,,,,,81.76,2.31,0,0
CS1235,2021S,3,81.5,95.71,80.08,,,,,,,80.08,-1.68,0,0
CS1235,2021F,4,78.74,100.0,78.52,,,,,,,78.52,-1.56,0,0
CS1235,2022S,5,81.2,100.0,83.15,,,,,,,83.15,4.62,0,1
CS1235,2022F,6,79.14,96.15,76.79,,,,,,,76.79,-6.36,1,0
CS1235,2023S,7,80.83,100.0,80.89,,,,,,,80.89,4.1,0,1
CS1235,2023F,8,77.62,94.44,76.26,,,,,,,76.26,-4.63,1,0
CS1241,2019F,0,82.86,98.53,83.33,,,,83.41,,,83.37,0.0,0,0
CS1241,2020S,1,81.96,98.21,83.22,,,,79.37,,,81.29,-2.07,0,0
CS1241,2020F,2,83.92,98.61,86.75,,,,85.04,,,85.89,4.6,0,0
CS1241,2021S,3,83.25,98.48,84.69,,,,83.21,,,83.95,-1.94,0,0
CS1241,2021F,4,84.41,98.15,85.24,,,,81.6,,,83.42,-0.53,0,0
CS1241,2022S,5,85.34,100.0,85.83,,,,85.93,,,85.88,2.46,0,0
CS1241,2022F,6,83.77,97.4,84.85,,,,83.97,,,84.41,-1.46,0,0
CS1241,2023S,7,81.55,96.77,81.55,,,,83.98,,,82.77,-1.65,0,0
CS1241,2023F,8,83.08,98.65,81.54,,,,80.5,,,81.02,-1.75,0,0
CS1245,2019F,0,79.29,97.33,,81.31,81.85,,79.53,,,80.9,0.0,0,0
CS1245,2020S,1,81.99,97.56,,80.02,80.89,,81.96,,,80.96,0.06,0,0
CS1245,2020F,2,79.01,100.0,,76.32,81.1,,76.52,,,77.98,-2.98,0,0
CS1245,2021S,3,78.73,98.51,,81.51,79.82,,77.76,,,79.7,1.72,0,0
CS1245,2021F,4,77.2,95.16,,78.94,80.2,,78.05,,,79.07,-0.63,0,0
CS1245,2022S,5,78.94,97.22,,81.53,80.73,,79.18,,,80.48,1.41,0,0
CS1245,2022F,6,80.33,94.59,,79.15,81.04,,81.6,,,80.6,0.12,0,0
CS1245,2023S,7,79.14,98.48,,79.36,79.78,,78.95,,,79.36,-1.23,0,0
CS1245,2023F,8,76.99,96.77,,77.92,77.56,,77.98,,,77.82,-1.54,0,0
CS1247,2019F,0,80.34,100.0,82.18,,,,,,,82.18,0.0,0,0
CS1247,2020S,1,80.28,98.18,80.62,,,,,,,80.62,-1.56,0,0
CS1247,2020F,2,79.32,100.0,81.36,,,,,,,81.36,0.74,0,0
CS1247,2021S,3,82.74,100.0,84.01,,,,,,,84.01,2.65,0,1
CS1247,2021F,4,79.69,100.0,77.53,,,,,,,77.53,-6.48,1,0
CS1247,2022S,5,80.04,97.87,77.12,,,,,,,77.12,-0.41,0,0
CS1247,2022F,6,80.11,100.0,81.82,,,,,,,81.82,4.7,0,1
CS1247,2023S,7,78.91,97.26,76.28,,,,,,,76.28,-5.54,1,0
CS1247,2023F,8,78.54,98.59,76.32,,,,,,,76.32,0.04,0,0
CS1249,2019F,0,79.86,100.0,80.98,,,,77.12,,,79.05,0.0,0,0
CS1249,2020S,1,77.98,100.0,78.12,,,,80.87,,,79.49,0.44,0,0
CS1249,2020F,2,81.63,100.0,83.48,,,,81.26,,,82.37,2.87,0,0
CS1249,2021S,3,79.86,100.0,80.37,,,,79.69,,,80.03,-2.34,0,0
CS1249,2021F,4,77.89,98.53,79.51,,,,80.55,,,80.03,0.0,0,0
CS1249,2022S,5,80.11,93.59,81.35,,,,81.12,,,81.24,1.2,0,0
CS1249,2022F,6,80.0,97.33,82.89,,,,80.38,,,81.63,0.4,0,0
CS1249,2023S,7,80.75,98.63,77.85,,,,79.98,,,78.92,-2.72,0,0
CS1249,2023F,8,78.49,98.53,76.01,,,,80.02,,,78.01,-0.9,0,0
CS1250,2019F,0,79.88,91.67,,77.98,82.33,,82.3,,,80.87,0.0,0,0
CS1250,2020S,1,79.62,98.57,,81.96,80.63,,80.06,,,80.88,0.01,0,0
CS1250,2020F,2,80.65,100.0,,82.99,83.1,,83.36,,,83.15,2.27,0,1
CS1250,2021S,3,79.46,100.0,,81.61,78.13,,76.48,,,78.74,-4.41,1,0
CS1250,2021F,4,78.69,98.48,,81.53,80.91,,81.49,,,81.31,2.57,0,1
CS1250,2022S,5,76.83,93.33,,75.02,79.12,,75.54,,,76.56,-4.75,1,0
CS1250,2022F,6,76.76,98.61,,78.09,73.84,,79.27,,,77.07,0.5,0,0
CS1250,2023S,7,76.52,97.44,,74.14,74.13,,74.48,,,74.25,-2.82,0,0
CS1250,2023F,8,78.11,96.05,,76.58,77.4,,80.37,,,78.12,3.87,0,0
CS1257,2019F,0,78.3,96.49,76.67,,,,,,,76.67,0.0,0,0
CS1257,2020S,1,76.2,94.74,76.3,,,,,,,76.3,-0.36,0,0
CS1257,2020F,2,78.52,96.55,79.22,,,,,,,79.22,2.92,0,1
CS1257,2021S,3,75.43,94.92,73.88,,,,,,,73.88,-5.34,1,0
CS1257,2021F,4,76.45,96.92,78.46,,,,,,,78.46,4.58,0,0
CS1257,2022S,5,78.2,100.0,78.63,,,,,,,78.63,0.17,0,0
CS1257,2022F,6,76.53,94.74,77.9,,,,,,,77.9,-0.72,0,0
CS1257,2023S,7,78.83,92.16,79.89,,,,,,,79.89,1.99,0,0
CS1257,2023F,8,79.11,97.67,76.83,,,,,,,76.83,-3.07,0,0
CS1259,2019F,0,73.68,95.77,,76.2,76.28,,,,,76.24,0.0,0,0
CS1259,2020S,1,72.58,96.23,,73.44,74.85,,,,,74.14,-2.1,0,0
CS1259,2020F,2,71.44,90.32,,74.19,70.89,,,,,72.54,-1.61,0,0
CS1259,2021S,3,67.13,85.71,,68.24,69.2,,,,,68.72,-3.82,0,1
CS1259,2021F,4,65.84,77.42,,65.23,64.21,,,,,64.72,-4.0,1,0
CS1259,2022S,5,64.6,67.24,,67.52,62.98,,,,,65.25,0.53,0,1
CS1259,2022F,6,63.09,50.0,,60.26,61.28,,,,,60.77,-4.48,1,1
CS1259,2023S,7,63.57,65.79,,61.45,60.83,,,,,61.14,0.37,1,1
CS1259,2023F,8,57.91,42.86,,56.55,59.38,,,,,57.97,-3.17,1,1
CS1263,2019F,0,58.63,48.15,,57.19,58.62,,57.56,,59.6,58.24,0.0,1,1
CS1263,2020S,1,55.98,32.05,,57.01,58.63,,54.86,,53.69,56.05,-2.2,1,1
CS1263,2020F,2,56.82,31.58,,55.48,54.89,,56.29,,55.13,55.45,-0.6,1,1
CS1263,2021S,3,58.04,34.18,,59.14,59.57,,57.09,,60.69,59.12,3.67,1,1
CS1263,2021F,4,57.05,38.64,,56.56,57.36,,56.06,,56.81,56.7,-2.42,1,1
CS1263,2022S,5,56.9,41.94,,54.48,54.78,,55.22,,57.73,55.55,-1.15,1,1
CS1263,2022F,6,59.7,44.62,,58.35,58.85,,59.28,,60.37,59.21,3.66,1,1
CS1263,2023S,7,59.35,42.86,,56.96,60.49,,61.74,,60.42,59.9,0.69,1,1
CS1263,2023F,8,56.58,33.87,,58.03,54.53,,54.8,,59.23,56.65,-3.25,1,1
CS1265,2019F,0,81.76,100.0,,82.77,83.69,,82.61,,,83.02,0.0,0,0
CS1265,2020S,1,83.68,100.0,,85.16,85.07,,84.01,,,84.75,1.72,0,0
CS1265,2020F,2,85.58,100.0,,87.69,84.41,,84.83,,,85.64,0.9,0,0
CS1265,2021S,3,83.7,100.0,,81.65,83.99,,85.35,,,83.66,-1.98,0,0
CS1265,2021F,4,82.16,100.0,,80.24,84.7,,82.93,,,82.62,-1.04,0,0
CS1265,2022S,5,82.0,98.61,,80.37,81.71,,81.04,,,81.04,-1.58,0,0
CS1265,2022F,6,83.42,100.0,,86.41,86.23,,80.87,,,84.51,3.47,0,0
CS1265,2023S,7,83.84,100.0,,86.75,85.74,,84.87,,,85.79,1.28,0,0
CS1265,2023F,8,86.7,100.0,,84.74,84.83,,86.63,,,85.4,-0.38,0,0
CS1268,2019F,0,79.06,95.16,,79.6,78.22,,80.63,,76.78,78.81,0.0,0,0
CS1268,2020S,1,79.73,100.0,,78.34,79.53,,80.35,,79.75,79.49,0.68,0,0
CS1268,2020F,2,77.87,100.0,,80.79,80.01,,75.34,,80.13,79.07,-0.42,0,0
CS1268,2021S,3,79.35,100.0,,79.27,77.9,,81.32,,81.06,79.89,0.82,0,0
CS1268,2021F,4,81.52,100.0,,81.12,80.49,,81.12,,80.55,80.82,0.93,0,0
CS1268,2022S,5,82.51,100.0,,84.84,85.04,,84.92,,85.11,84.98,4.16,0,1
CS1268,2022F,6,81.46,100.0,,78.96,79.69,,81.0,,79.31,79.74,-5.23,1,0
CS1268,2023S,7,80.46,100.0,,80.5,82.24,,78.77,,80.14,80.41,0.67,0,0
CS1268,2023F,8,82.21,100.0,,80.86,84.42,,79.87,,79.24,81.1,0.68,0,0
CS1277,2019F,0,78.78,100.0,80.37,,,,,,,80.37,0.0,0,0
CS1277,2020S,1,80.38,95.83,81.7,,,,,,,81.7,1.33,0,0
CS1277,2020F,2,78.26,100.0,79.81,,,,,,,79.81,-1.89,0,0
CS1277,2021S,3,78.43,98.33,78.73,,,,,,,78.73,-1.08,0,0
CS1277,2021F,4,80.54,97.18,79.8,,,,,,,79.8,1.07,0,0
CS1277,2022S,5,81.78,97.14,84.39,,,,,,,84.39,4.59,0,0
CS1277,2022F,6,81.48,98.04,81.52,,,,,,,81.52,-2.88,0,0
CS1277,2023S,7,81.43,100.0,81.13,,,,,,,81.13,-0.38,0,0
CS1277,2023F,8,77.75,91.38,79.81,,,,,,,79.81,-1.32,0,0
CS1281,2019F,0,78.8,97.87,,,78.26,,80.73,,,79.49,0.0,0,0
CS1281,2020S,1,81.63,100.0,,,79.45,,81.32,,,80.39,0.89,0,0
CS1281,2020F,2,81.28,98.28,,,78.47,,82.85,,,80.66,0.27,0,0
CS1281,2021S,3,79.69,97.73,,,77.86,,81.55,,,79.7,-0.96,0,0
CS1281,2021F,4,79.29,95.0,,,81.38,,78.27,,,79.82,0.12,0,0
CS1281,2022S,5,79.03,98.28,,,79.2,,76.15,,,77.67,-2.15,0,0
CS1281,2022F,6,81.37,100.0,,,79.86,,79.6,,,79.73,2.06,0,0
CS1281,2023S,7,82.3,100.0,,,83.55,,83.67,,,83.61,3.89,0,0
CS1281,2023F,8,82.01,100.0,,,81.16,,84.48,,,82.82,-0.79,0,0
CS1285,2019F,0,79.91,98.15,77.17,,78.24,,,,,77.71,0.0,0,0
CS1285,2020S,1,79.73,100.0,77.52,,78.91,,,,,78.21,0.51,0,0
CS1285,2020F,2,81.18,100.0,82.7,,78.81,,,,,80.76,2.54,0,0
CS1285,2021S,3,81.62,98.04,79.42,,83.81,,,,,81.62,0.86,0,0
CS1285,2021F,4,80.59,98.41,79.15,,80.13,,,,,79.64,-1.97,0,0
CS1285,2022S,5,80.46,100.0,79.65,,78.96,,,,,79.31,-0.34,0,0
CS1285,2022F,6,80.0,98.51,77.51,,77.38,,,,,77.44,-1.86,0,0
CS1285,2023S,7,83.72,100.0,81.88,,82.52,,,,,82.2,4.76,0,0
CS1285,2023F,8,79.61,97.5,81.55,,80.82,,,,,81.18,-1.02,0,0
CS1288,2019F,0,76.84,97.44,78.13,,,,,,,78.13,0.0,0,0
CS1288,2020S,1,78.18,97.92,79.27,,,,,,,79.27,1.14,0,0
CS1288,2020F,2,79.66,100.0,79.79,,,,,,,79.79,0.52,0,0
CS1288,2021S,3,79.24,98.18,78.96,,,,,,,78.96,-0.84,0,0
CS1288,2021F,4,79.08,97.44,78.61,,,,,,,78.61,-0.34,0,0
CS1288,2022S,5,79.66,100.0,78.09,,,,,,,78.09,-0.52,0,0
CS1288,2022F,6,81.16,96.36,79.64,,,,,,,79.64,1.54,0,0
CS1288,2023S,7,78.52,91.38,76.53,,,,,,,76.53,-3.11,0,0
CS1288,2023F,8,77.28,100.0,75.1,,,,,,,75.1,-1.43,0,0
CS1290,2019F,0,84.5,97.83,,85.46,87.25,,82.77,,,85.16,0.0,0,0
CS1290,2020S,1,81.75,97.14,,81.59,80.67,,83.85,,,82.04,-3.12,0,0
CS1290,2020F,2,84.37,97.44,,86.52,84.26,,83.09,,,84.62,2.59,0,0
CS1290,2021S,3,81.76,96.67,,82.61,83.95,,79.66,,,82.07,-2.55,0,0
CS1290,2021F,4,82.05,100.0,,84.37,79.31,,82.85,,,82.18,0.1,0,0
CS1290,2022S,5,81.85,100.0,,81.11,81.53,,79.75,,,80.8,-1.38,0,0
CS1290,2022F,6,79.9,96.15,,78.54,78.74,,80.07,,,79.11,-1.68,0,0
CS1290,2023S,7,82.63,100.0,,82.67,84.51,,79.78,,,82.32,3.21,0,0
CS1290,2023F,8,82.58,100.0,,84.04,80.08,,82.67,,,82.27,-0.05,0,0
CS1291,2019F,0,79.69,97.06,79.32,78.05,,,,,,78.68,0.0,0,0
CS1291,2020S,1,81.04,92.5,78.86,82.21,,,,,,80.54,1.86,0,0
CS1291,2020F,2,78.5,97.1,76.83,78.44,,,,,,77.64,-2.9,0,0
CS1291,2021S,3,78.74,96.77,80.67,79.37,,,,,,80.02,2.38,0,0
CS1291,2021F,4,81.83,100.0,82.04,83.82,,,,,,82.93,2.91,0,0
CS1291,2022S,5,79.67,100.0,81.29,80.23,,,,,,80.76,-2.16,0,0
CS1291,2022F,6,79.76,97.44,81.47,80.36,,,,,,80.92,0.15,0,0
CS1291,2023S,7,81.96,100.0,79.84,82.33,,,,,,81.09,0.17,0,0
CS1291,2023F,8,79.54,100.0,79.73,77.75,,,,,,78.74,-2.35,0,0
CS1294,2019F,0,73.31,84.44,71.19,,,,,,,71.19,0.0,0,0
CS1294,2020S,1,70.94,92.75,72.25,,,,,,,72.25,1.07,0,1
CS1294,2020F,2,68.58,77.92,67.96,,,,,,,67.96,-4.3,1,0
CS1294,2021S,3,65.9,72.73,67.08,,,,,,,67.08,-0.87,0,1
CS1294,2021F,4,64.64,66.67,61.72,,,,,,,61.72,-5.36,1,1
CS1294,2022S,5,63.08,59.52,61.29,,,,,,,61.29,-0.42,1,1
CS1294,2022F,6,59.61,54.55,62.09,,,,,,,62.09,0.8,1,1
CS1294,2023S,7,56.78,38.89,57.75,,,,,,,57.75,-4.34,1,1
CS1294,2023F,8,56.71,35.62,58.29,,,,,,,58.29,0.54,1,1
CS1297,2019F,0,82.48,100.0,,85.0,84.38,,84.92,,,84.77,0.0,0,0
CS1297,2020S,1,84.5,100.0,,83.22,85.49,,86.26,,,84.99,0.22,0,0
CS1297,2020F,2,81.76,91.07,,81.15,84.7,,78.81,,,81.55,-3.44,0,0
CS1297,2021S,3,83.42,100.0,,81.76,84.69,,85.12,,,83.86,2.3,0,0
CS1297,2021F,4,82.74,100.0,,83.68,84.78,,80.71,,,83.06,-0.8,0,0
CS1297,2022S,5,82.11,98.41,,79.82,80.36,,80.55,,,80.24,-2.82,0,0
CS1297,2022F,6,82.11,100.0,,82.38,82.8,,83.84,,,83.0,2.76,0,0
CS1297,2023S,7,84.78,100.0,,87.71,82.54,,85.11,,,85.12,2.11,0,0
CS1297,2023F,8,83.63,100.0,,86.15,85.85,,86.55,,,86.19,1.07,0,0
CS1299,2019F,0,80.54,100.0,,82.5,83.25,79.9,77.6,,,80.81,0.0,0,0
CS1299,2020S,1,79.83,100.0,,80.61,78.9,77.45,81.29,,,79.56,-1.25,0,0
CS1299,2020F,2,81.7,98.67,,80.38,79.39,84.44,82.91,,,81.78,2.22,0,0
CS1299,2021S,3,80.28,100.0,,81.42,79.23,80.01,83.19,,,80.96,-0.82,0,0
CS1299,2021F,4,79.76,98.48,,80.35,79.36,82.11,77.71,,,79.88,-1.08,0,0
CS1299,2022S,5,81.64,100.0,,82.83,84.28,81.1,81.48,,,82.42,2.54,0,0
CS1299,2022F,6,82.46,100.0,,81.2,81.45,81.34,82.72,,,81.68,-0.75,0,0
CS1299,2023S,7,80.0,98.28,,77.24,82.98,77.65,81.0,,,79.72,-1.96,0,0
CS1299,2023F,8,81.21,100.0,,79.16,83.61,82.58,80.38,,,81.43,1.72,0,0
CS1301,2019F,0,75.43,92.41,76.71,,,,,,,76.71,0.0,0,1
CS1301,2020S,1,71.65,82.86,69.44,,,,,,,69.44,-7.27,1,0
CS1301,2020F,2,70.35,86.96,72.84,,,,,,,72.84,3.4,0,1
CS1301,2021S,3,69.32,80.85,67.31,,,,,,,67.31,-5.53,1,0
CS1301,2021F,4,70.18,78.38,69.36,,,,,,,69.36,2.05,0,0
CS1301,2022S,5,66.25,73.08,66.42,,,,,,,66.42,-2.93,0,0
CS1301,2022F,6,68.63,96.67,69.03,,,,,,,69.03,2.61,0,1
CS1301,2023S,7,63.64,66.67,63.08,,,,,,,63.08,-5.95,1,1
CS1301,2023F,8,60.09,48.57,59.94,,,,,,,59.94,-3.14,1,1
CS1302,2019F,0,65.48,73.47,68.16,,,,,68.17,,68.16,0.0,0,1
CS1302,2020S,1,65.32,66.67,62.6,,,,,64.67,,63.64,-4.53,1,1
CS1302,2020F,2,61.23,57.14,58.57,,,,,62.06,,60.31,-3.32,1,1
CS1302,2021S,3,63.97,70.69,62.45,,,,,62.39,,62.42,2.1,1,1
CS1302,2021F,4,62.48,53.12,60.94,,,,,62.09,,61.51,-0.91,1,1
CS1302,2022S,5,63.17,67.74,62.86,,,,,63.8,,63.33,1.82,1,1
CS1302,2022F,6,61.8,57.89,58.93,,,,,60.82,,59.87,-3.46,1,1
CS1302,2023S,7,61.79,58.82,62.29,,,,,60.46,,61.37,1.5,1,1
CS1302,2023F,8,60.82,59.57,61.5,,,,,61.47,,61.48,0.11,1,1
CS1310,2019F,0,81.75,100.0,81.56,,,,,,,81.56,0.0,0,0
CS1310,2020S,1,81.15,100.0,82.81,,,,,,,82.81,1.24,0,0
CS1310,2020F,2,82.07,100.0,83.55,,,,,,,83.55,0.74,0,1
CS1310,2021S,3,81.09,100.0,79.03,,,,,,,79.03,-4.52,1,0
CS1310,2021F,4,83.08,100.0,82.74,,,,,,,82.74,3.71,0,0
CS1310,2022S,5,83.43,100.0,82.58,,,,,,,82.58,-0.16,0,0
CS1310,2022F,6,83.83,97.3,84.48,,,,,,,84.48,1.9,0,0
CS1310,2023S,7,83.3,100.0,83.7,,,,,,,83.7,-0.78,0,0
CS1310,2023F,8,80.33,100.0,80.61,,,,,,,80.61,-3.1,0,0
CS1314,2019F,0,80.04,98.59,82.18,80.2,82.65,,79.52,,,81.14,0.0,0,0
CS1314,2020S,1,81.44,96.55,83.1,80.42,80.6,,83.25,,,81.84,0.71,0,1
CS1314,2020F,2,76.18,96.05,78.3,73.35,74.07,,78.35,,,76.02,-5.83,1,0
CS1314,2021S,3,79.44,97.4,77.41,76.88,82.09,,79.94,,,79.08,3.06,0,0
CS1314,2021F,4,79.21,100.0,78.08,80.69,76.84,,79.9,,,78.88,-0.21,0,0
CS1314,2022S,5,78.34,98.61,76.12,77.19,77.13,,76.82,,,76.82,-2.06,0,0
CS1314,2022F,6,80.17,96.97,82.12,82.13,77.9,,78.98,,,80.28,3.47,0,0
CS1314,2023S,7,76.34,91.67,75.11,74.56,78.9,,76.74,,,76.33,-3.95,0,0
CS1314,2023F,8,77.35,96.67,78.62,78.55,76.91,,77.9,,,78.0,1.67,0,0
CS1315,2019F,0,82.41,100.0,,82.19,84.02,,83.28,,,83.16,0.0,0,0
CS1315,2020S,1,79.02,93.62,,79.66,78.35,,80.49,,,79.5,-3.66,0,0
CS1315,2020F,2,83.45,100.0,,84.86,86.06,,81.33,,,84.09,4.59,0,0
CS1315,2021S,3,82.9,100.0,,85.55,84.1,,83.78,,,84.48,0.39,0,0
CS1315,2021F,4,80.93,98.67,,81.01,80.36,,82.76,,,81.38,-3.1,0,0
CS1315,2022S,5,80.99,95.83,,79.48,80.99,,79.06,,,79.84,-1.53,0,0
CS1315,2022F,6,83.68,98.15,,83.76,86.56,,81.82,,,84.05,4.2,0,1
CS1315,2023S,7,81.36,100.0,,80.09,79.66,,78.88,,,79.54,-4.5,1,0
CS1315,2023F,8,81.43,98.15,,83.19,80.35,,81.25,,,81.59,2.05,0,0
CS1319,2019F,0,77.37,94.34,,79.52,,,77.53,,,78.52,0.0,0,0
CS1319,2020S,1,78.66,96.15,,81.48,,,81.34,,,81.41,2.89,0,0
CS1319,2020F,2,79.24,96.05,,78.39,,,77.12,,,77.75,-3.66,0,0
CS1319,2021S,3,78.07,98.48,,75.53,,,79.18,,,77.35,-0.4,0,0
CS1319,2021F,4,79.15,100.0,,79.16,,,77.43,,,78.3,0.94,0,0
CS1319,2022S,5,79.91,100.0,,77.39,,,78.8,,,78.1,-0.2,0,0
CS1319,2022F,6,79.04,100.0,,76.08,,,76.44,,,76.26,-1.84,0,0
CS1319,2023S,7,79.54,96.83,,79.42,,,80.81,,,80.11,3.86,0,0
CS1319,2023F,8,78.34,96.15,,78.74,,,76.49,,,77.62,-2.5,0,0
CS1328,2019F,0,58.23,36.07,,58.66,59.04,,56.77,56.12,,57.65,0.0,1,1
CS1328,2020S,1,56.91,37.68,,56.98,57.6,,56.42,56.23,,56.81,-0.84,1,1
CS1328,2020F,2,58.29,44.07,,60.84,57.25,,60.35,57.46,,58.97,2.17,1,1
CS1328,2021S,3,58.2,44.74,,59.3,56.33,,61.17,58.18,,58.75,-0.23,1,1
CS1328,2021F,4,58.29,44.0,,60.3,59.71,,58.99,58.03,,59.26,0.51,1,1
CS1328,2022S,5,59.95,45.95,,56.99,60.93,,62.17,58.96,,59.76,0.5,1,1
CS1328,2022F,6,59.0,29.03,,60.64,59.58,,59.52,56.37,,59.03,-0.73,1,1
CS1328,2023S,7,60.48,52.63,,59.91,62.67,,59.82,62.42,,61.21,2.18,1,1
CS1328,2023F,8,57.75,41.67,,59.87,55.33,,55.08,54.9,,56.29,-4.91,1,1
CS1329,2019F,0,77.68,93.51,77.2,,,,,,,77.2,0.0,0,0
CS1329,2020S,1,77.98,96.55,79.38,,,,,,,79.38,2.18,0,0
CS1329,2020F,2,76.86,100.0,76.91,,,,,,,76.91,-2.47,0,0
CS1329,2021S,3,81.47,100.0,78.52,,,,,,,78.52,1.61,0,0
CS1329,2021F,4,78.43,91.3,79.83,,,,,,,79.83,1.31,0,0
CS1329,2022S,5,77.65,96.2,80.59,,,,,,,80.59,0.76,0,1
CS1329,2022F,6,76.43,95.71,76.12,,,,,,,76.12,-4.47,1,0
CS1329,2023S,7,78.06,100.0,79.82,,,,,,,79.82,3.7,0,0
CS1329,2023F,8,79.05,97.06,80.04,,,,,,,80.04,0.22,0,0
CS1331,2019F,0,79.56,100.0,77.26,79.4,76.99,,81.72,,,78.84,0.0,0,0
CS1331,2020S,1,81.46,100.0,84.13,83.22,82.71,,79.91,,,82.49,3.65,0,0
CS1331,2020F,2,81.78,100.0,84.31,83.93,82.94,,79.39,,,82.64,0.15,0,1
CS1331,2021S,3,77.15,98.53,77.13,77.62,76.67,,79.47,,,77.72,-4.92,1,0
CS1331,2021F,4,79.89,95.65,81.68,77.45,77.49,,79.11,,,78.93,1.21,0,0
CS1331,2022S,5,77.59,94.74,75.75,79.2,77.71,,79.21,,,77.97,-0.96,0,0
CS1331,2022F,6,80.93,97.73,80.2,83.14,82.71,,77.99,,,81.01,3.04,0,0
CS1331,2023S,7,82.05,100.0,80.57,82.7,81.99,,84.74,,,82.5,1.49,0,1
CS1331,2023F,8,77.5,97.67,80.22,77.11,76.69,,77.55,,,77.89,-4.61,1,0
CS1332,2019F,0,83.16,100.0,80.5,,,,,,,80.5,0.0,0,0
CS1332,2020S,1,80.16,97.22,79.22,,,,,,,79.22,-1.28,0,0
CS1332,2020F,2,82.91,100.0,82.12,,,,,,,82.12,2.9,0,0
CS1332,2021S,3,81.03,97.06,83.44,,,,,,,83.44,1.31,0,0
CS1332,2021F,4,82.49,100.0,81.31,,,,,,,81.31,-2.13,0,0
CS1332,2022S,5,79.4,100.0,79.51,,,,,,,79.51,-1.8,0,0
CS1332,2022F,6,84.1,98.67,84.02,,,,,,,84.02,4.51,0,0
CS1332,2023S,7,83.23,100.0,83.26,,,,,,,83.26,-0.76,0,0
CS1332,2023F,8,82.22,100.0,83.77,,,,,,,83.77,0.51,0,0
CS1333,2019F,0,80.59,98.65,77.66,81.72,,,,,,79.69,0.0,0,0
CS1333,2020S,1,82.52,98.7,82.99,83.02,,,,,,83.01,3.32,0,1
CS1333,2020F,2,76.75,98.68,76.44,74.15,,,,,,75.29,-7.72,1,0
CS1333,2021S,3,79.61,94.59,77.14,81.78,,,,,,79.46,4.17,0,0
CS1333,2021F,4,79.2,96.61,81.97,77.89,,,,,,79.93,0.47,0,0
CS1333,2022S,5,80.5,100.0,79.02,83.38,,,,,,81.2,1.27,0,0
CS1333,2022F,6,80.71,95.83,78.68,78.69,,,,,,78.69,-2.52,0,0
CS1333,2023S,7,81.3,100.0,79.63,80.95,,,,,,80.29,1.6,0,0
CS1333,2023F,8,79.44,98.63,80.24,78.59,,,,,,79.42,-0.87,0,0
CS1334,2019F,0,81.22,98.55,81.73,,,,,,,81.73,0.0,0,0
CS1334,2020S,1,78.22,92.31,80.31,,,,,,,80.31,-1.42,0,0
CS1334,2020F,2,81.46,100.0,80.23,,,,,,,80.23,-0.07,0,0
CS1334,2021S,3,80.33,96.15,79.99,,,,,,,79.99,-0.25,0,0
CS1334,2021F,4,80.94,100.0,82.5,,,,,,,82.5,2.51,0,0
CS1334,2022S,5,77.7,95.83,79.05,,,,,,,79.05,-3.44,0,0
CS1334,2022F,6,77.26,100.0,76.32,,,,,,,76.32,-2.73,0,0
CS1334,2023S,7,81.63,100.0,80.72,,,,,,,80.72,4.4,0,0
CS1334,2023F,8,80.77,98.51,78.36,,,,,,,78.36,-2.37,0,0
CS1338,2019F,0,77.77,96.88,,77.88,80.39,,77.62,,,78.63,0.0,0,0
CS1338,2020S,1,79.47,100.0,,80.03,79.55,,80.55,,,80.04,1.41,0,0
CS1338,2020F,2,77.64,98.39,,77.67,77.67,,79.91,,,78.42,-1.63,0,0
CS1338,2021S,3,79.15,97.87,,79.39,78.26,,76.47,,,78.04,-0.38,0,0
CS1338,2021F,4,80.95,96.36,,82.0,83.4,,80.58,,,81.99,3.96,0,0
CS1338,2022S,5,80.82,100.0,,83.44,82.72,,80.47,,,82.21,0.22,0,1
CS1338,2022F,6,75.34,96.88,,73.08,75.0,,73.56,,,73.88,-8.33,1,0
CS1338,2023S,7,78.62,96.97,,77.83,78.04,,77.12,,,77.67,3.79,0,0
CS1338,2023F,8,77.91,96.08,,75.96,75.79,,77.81,,,76.52,-1.15,0,0
CS1340,2019F,0,81.09,95.45,81.7,,,,,,,81.7,0.0,0,0
CS1340,2020S,1,82.71,100.0,81.64,,,,,,,81.64,-0.06,0,0
CS1340,2020F,2,83.49,100.0,85.04,,,,,,,85.04,3.41,0,0
CS1340,2021S,3,83.14,100.0,84.92,,,,,,,84.92,-0.13,0,0
